id,name,ssn,dob,start_date,kyc_date,net_worth
337624,Kevin Jones,147-02-4338,1984-04-06,2022-12-30,2024-06-11,65260.48
321092,Matthew Gibson,470-08-5915,1951-10-11,2021-02-16,2024-02-08,356871.37
373211,Aaron Willis,713-79-7955,1939-03-19,2021-10-20,2024-05-30,48211.83
364574,Darrell Turner,548-68-0566,1956-03-29,2020-09-06,2024-03-29,99592.52
392484,Kevin Mcmillan,158-49-9567,1974-04-01,2021-02-12,2024-06-19,427629.12
330974,Natalie Green,510-60-9289,1940-09-13,2020-04-17,2024-01-01,887437.37
382766,Garrett Gonzales,534-99-2728,1966-05-20,2022-03-01,2024-05-07,538188.81
382189,Shane Joseph,750-02-1846,1933-09-12,2022-01-11,2024-06-19,958022.9
317844,Rebecca Johnson,781-84-0747,1995-10-20,2022-02-09,2024-01-06,586251.05
316628,Brent Richards,701-88-5968,1944-02-25,2020-02-29,2024-03-15,942151.67
376383,Jasmine Gonzalez,059-83-7232,1974-11-20,2024-04-01,2024-05-04,912830.56
309571,Aaron Osborn,439-88-9299,1976-08-13,2021-07-25,2024-02-22,236013.97
387654,Jennifer Coleman,804-17-9233,1977-04-20,2023-04-24,2024-03-02,730892.09
302105,Joseph Vega,420-55-0221,1952-08-03,2022-08-09,2024-01-29,596541.63
363503,Jared Bryant DDS,718-39-7844,1979-12-25,2023-12-26,2024-05-06,729471.18
372993,John Delgado,314-77-7871,1981-08-16,2022-05-17,2024-05-11,616513.42
375073,Rebecca Stokes,198-63-7179,1990-02-06,2021-12-25,2024-04-17,497744.48
371232,Jacob Huber,466-62-6348,1945-08-13,2022-12-04,2024-02-22,325607.04
377532,Renee Guerrero,436-69-8301,1963-12-25,2021-05-02,2024-06-23,579950.97
371764,Tyler Garcia,800-85-5478,1997-10-16,2021-05-07,2024-01-25,687640.11
375166,Dominique Sullivan,776-72-5718,1943-08-07,2022-08-04,2024-06-12,550814.03
336009,Latasha Hanson,109-65-3389,1995-05-30,2020-03-28,2024-01-03,881992.52
318988,Lindsey Harris,541-76-8797,1996-11-27,2023-11-02,2024-04-30,32290.03
304677,Monica Lynn,656-44-0110,1955-12-15,2023-02-25,2024-03-23,155156.07
321326,Cody Reeves,714-68-3814,1992-06-06,2020-10-06,2024-05-11,313529.74
382047,Thomas Meyers,482-79-9521,1952-09-25,2023-06-11,2024-05-15,669055.64
370277,Nicole Garcia,073-19-2497,1977-01-14,2021-05-27,2024-01-13,629450.23
328305,James Pope,687-53-6662,1998-09-04,2024-01-15,2024-05-14,904940.78
332441,Richard Mccoy,134-05-0717,1964-04-28,2023-02-11,2024-03-02,800001.41
337957,Lisa Pena,104-07-3749,1946-09-29,2020-05-13,2024-07-02,77259.65
353051,Timothy Donovan PhD,473-98-3789,1974-04-08,2022-02-04,2024-06-09,522604.34
362454,Ryan Perkins,520-59-7458,2000-09-17,2022-09-26,2024-01-04,441867.39
311185,Nathaniel Campbell,705-05-8157,1975-07-03,2021-07-11,2024-06-22,250335.06
334960,Sabrina Sanchez,699-26-5634,1980-07-06,2020-09-14,2024-02-09,406044.53
391680,Brooke Turner,554-85-0133,1970-08-11,2024-06-07,2024-05-05,744343.91
330568,Joshua Lynch,287-24-5538,1939-10-28,2024-02-29,2024-05-05,241222.82
320862,Dwayne Berg,023-13-0686,1964-09-02,2023-06-05,2024-04-16,81426.86
380940,Paul Pena,521-85-8768,1949-02-23,2022-09-14,2024-02-09,753219.51
320397,Steven Jackson,669-21-0674,1980-01-23,2024-01-11,2024-03-20,952242.55
370569,Dennis Mejia,534-49-0695,1941-05-05,2024-02-13,2024-01-06,280645.48
385397,Danielle White,112-45-0026,1982-08-12,2022-04-09,2024-06-26,241013.57
372018,Austin Adams,654-64-6417,1965-07-11,2020-04-02,2024-01-09,9558.34
308564,Randy Brown,141-86-0738,1948-08-29,2022-09-29,2024-04-24,332911.72
322146,Lauren Klein,418-17-8577,1966-03-06,2022-06-05,2024-05-16,87624.6
379048,Karen Pierce,311-79-0543,1988-08-09,2024-04-21,2024-06-06,228871.29
326498,James Crawford,739-76-5714,1976-12-20,2021-11-28,2024-04-04,16940.08
334736,Jason Coleman MD,204-71-3246,1971-09-07,2023-12-26,2024-05-24,330000.13
365918,Charlene Meyer,380-55-3776,1955-05-17,2022-05-03,2024-04-19,410570.12
300493,Jacqueline Yu,872-51-4870,1957-08-28,2022-02-21,2024-03-28,812881.52
333107,Gary Lee,880-46-5098,1978-04-27,2023-01-13,2024-04-14,770708.95
394162,Joel Phelps,892-90-3960,1972-06-18,2020-02-18,2024-06-01,411963.27
339139,Cody Cross,533-39-0913,1945-07-21,2021-08-05,2024-03-17,138978.99
374148,Terri Hodge,020-01-5284,1975-09-07,2022-10-22,2024-06-02,827651.07
380867,Sally Campos,208-09-7789,1947-02-01,2023-09-10,2024-03-14,236076.98
365403,Tracy Raymond,190-50-4606,1957-02-21,2022-03-23,2024-04-22,630871.31
373315,Kenneth Lopez,526-14-1262,2006-03-27,2021-05-23,2024-04-28,400563.48
308255,Kristen Jacobs,487-81-5793,1969-07-12,2021-07-01,2024-02-14,300082.37
362311,Sara Shaffer,414-84-0191,1975-01-05,2020-12-08,2024-04-16,590098.8
353806,Brittany Anderson,450-57-2683,1957-03-07,2022-03-07,2024-06-19,937698.32
318189,Alicia Solomon DVM,506-70-5740,1984-11-07,2020-06-01,2024-05-06,587565.41
338051,Krista Payne,540-60-6695,1949-06-12,2022-05-02,2024-02-29,635010.25
319377,Theresa Smith,334-72-5768,1935-11-27,2020-07-09,2024-01-06,33472.1
357987,Dennis Wallace,859-15-3535,1953-06-10,2020-10-16,2024-06-13,267607.06
374967,Michael Ryan,667-05-0271,1981-12-15,2023-12-21,2024-01-02,12389.11
348337,Caleb Smith,894-53-6833,1973-11-29,2022-12-23,2024-03-18,37009.89
397492,Paige Kidd,508-17-6016,1962-12-12,2022-04-27,2024-01-23,918564.84
328358,Mark Jones,424-06-9589,2002-06-08,2020-10-20,2024-02-07,197985.3
380526,Daniel Deleon,570-74-0311,1983-08-12,2020-07-13,2024-02-09,946546.7
397266,Carl Calhoun,407-23-2399,1964-09-07,2022-03-18,2024-02-24,554061.41
372177,Marissa Hall,341-33-2216,1987-06-03,2022-12-03,2024-02-09,389442.72
360839,Kimberly Rose,861-52-3270,1976-09-21,2023-01-01,2024-01-01,776276.65
318553,Virginia Alvarez,553-18-5692,1983-11-03,2020-12-27,2024-01-14,997928.93
362537,Kayla Smith,186-29-7719,1956-03-07,2022-03-20,2024-06-10,408383.03
343410,Sandra Scott,392-95-8038,1968-11-24,2022-01-11,2024-01-31,160297.34
305859,Robin Colon,153-93-4122,1979-03-01,2022-03-22,2024-03-07,555407.84
320926,Joanne Christensen,098-53-0083,1973-09-14,2021-10-16,2024-04-19,129139.82
381054,Jennifer Watson,037-38-4244,1978-08-14,2023-07-02,2024-05-04,168785.24
305752,Eric Lester,098-08-4655,1950-03-15,2021-02-10,2024-05-06,845856.84
337705,Shannon Smith,588-82-6053,1978-12-25,2024-02-26,2024-03-10,739472.16
344458,Christian Gonzalez,338-16-5312,1938-01-18,2020-08-22,2024-05-09,834151.44
353568,Misty Lee,527-36-5934,1938-06-24,2021-04-08,2024-01-02,551338.47
347815,Gary Bailey,178-57-1465,1955-04-17,2022-12-29,2024-06-29,845966.71
371601,Kenneth Wilson,005-82-3034,1958-04-12,2020-01-27,2024-06-02,769400.75
378340,Francisco Leblanc,718-86-0194,2001-06-29,2021-07-23,2024-05-05,51109.22
372843,Katie Gray,168-96-4854,1979-09-09,2022-09-27,2024-02-14,322834.6
374799,Bryan Malone,065-66-3403,1961-05-22,2021-05-25,2024-01-14,559617.73
342661,Eric Davis,399-10-8116,1964-12-20,2021-09-02,2024-05-21,990397.04
304108,Gabriela Butler,331-44-6509,1947-10-13,2024-05-08,2024-05-14,625318.45
312370,William Hanson,100-30-1966,1978-07-26,2021-08-08,2024-01-27,868196.95
369835,John Beck,703-92-0698,1981-05-21,2020-01-19,2024-01-03,208266.23
338964,Paul Gibson,331-62-7740,1997-04-22,2021-01-29,2024-03-31,464440.65
329886,Pamela Fitzgerald,700-28-3199,1949-02-26,2023-09-06,2024-04-07,878866.19
399977,Elizabeth Ortiz,209-92-8369,1977-02-03,2022-07-11,2024-05-02,304188.68
364682,Michael Fleming,590-79-4279,1970-10-29,2020-02-11,2024-04-14,427415.13
392479,Regina Craig,634-53-6990,1960-05-30,2020-08-16,2024-03-30,766194.32
334233,Rachael Alvarez,352-13-3506,1969-01-23,2023-01-04,2024-05-28,645724.93
340353,Chad Ford,402-43-2680,1952-09-04,2023-09-06,2024-06-21,101441.1
348768,Brent Velasquez,653-20-1682,1960-02-02,2020-02-14,2024-04-06,890277.24
326885,Regina Williams,293-74-6991,1976-05-24,2023-05-16,2024-06-14,199711.45
326772,Paul Parker,254-75-1300,1961-09-14,2020-04-04,2024-05-25,744628.34
371758,Anita Campos,775-49-7544,1934-09-18,2022-07-24,2024-04-15,194705.16
309737,Jose Miles,425-80-9761,1984-06-10,2020-06-10,2024-06-08,564939.25
360636,Sarah Morris,498-40-5000,1976-01-07,2020-03-06,2024-05-18,309704.52
380747,Lawrence Bryant,516-89-2360,1973-12-23,2021-09-07,2024-05-28,628092.09
304159,Sonya Shaw,531-25-3400,1964-12-25,2022-01-18,2024-01-05,1459.19
353888,Daniel Copeland,219-96-6121,1970-07-22,2020-09-14,2024-05-17,27322.61
393933,Tyler Woods,844-49-6998,1983-12-26,2020-02-19,2024-02-19,397020.14
366785,Gina Zimmerman,845-42-8974,1947-09-13,2020-04-25,2024-01-29,822610.09
331593,Steven Horton,335-22-7162,1937-03-19,2023-06-29,2024-05-16,75781.84
351181,Melody Brooks,225-32-2284,1959-09-23,2024-01-24,2024-03-12,997998.07
325736,Michelle Boyle,568-87-9839,1946-07-03,2024-02-04,2024-03-31,287222.86
349189,Linda Henson,783-28-0682,1997-11-13,2021-04-04,2024-03-21,497921.74
361879,Cathy Hernandez MD,115-35-2227,1986-08-25,2023-09-03,2024-03-09,405305.49
352251,Brittany Wilson,793-17-6550,1943-06-12,2023-09-26,2024-04-27,376272.97
361403,Leah Williams,572-20-1529,1991-11-13,2024-06-09,2024-01-28,328618.27
387581,Adam Thompson,577-92-1353,1953-12-13,2020-11-07,2024-05-20,23991.14
377274,Adrian Leach,361-30-3382,1936-04-30,2023-12-09,2024-06-25,247142.64
369790,Erin Mcdonald,589-54-8991,2005-01-15,2022-12-05,2024-02-12,177487.98
352792,Mrs. Elizabeth Melton DDS,613-91-7828,1951-12-08,2021-05-30,2024-05-17,125374.12
371092,Thomas Johnson,023-37-6316,1946-10-08,2023-10-12,2024-05-07,685346.34
399506,Kimberly Clark,791-95-5323,1981-12-11,2023-07-20,2024-05-19,717007.67
327872,Pamela Robbins,883-80-9436,1950-05-23,2021-09-21,2024-05-10,573350.86
327772,Meagan Mueller,273-41-8576,1999-05-08,2024-04-23,2024-05-22,650065.91
311553,Mary Moon,360-70-2878,1947-01-10,2022-05-28,2024-04-30,542386.95
329096,Melissa Martin,628-48-3955,1990-11-11,2022-12-23,2024-06-22,154820.38
396432,Kevin Rodriguez DDS,688-77-4949,1998-02-11,2021-10-15,2024-06-08,221910.81
319844,Douglas Patton,047-78-1528,2003-08-14,2020-01-24,2024-06-15,842414.7
311629,David Nelson,732-69-8893,1938-12-17,2021-05-12,2024-01-04,275528.4
338197,Helen Hancock,595-16-7276,1991-07-15,2023-01-14,2024-01-17,665412.03
367484,Stephanie Williams,391-22-5615,1963-01-26,2021-07-15,2024-01-12,907341.79
378750,Edward Murray,880-47-3387,1958-05-06,2021-05-04,2024-02-11,329550.79
379222,Benjamin Byrd,087-10-4197,1958-04-26,2021-11-11,2024-06-17,82116.73
367014,Derrick Thomas,035-08-2036,1979-11-24,2023-02-11,2024-06-26,596120.74
339821,Vicki Brooks,357-88-0100,1994-04-11,2021-03-13,2024-02-05,800461.55
380469,Michelle Salas,279-78-1442,1955-01-08,2023-12-03,2024-03-30,273307.21
397149,Victoria Walker,526-43-4619,1971-11-14,2020-03-25,2024-03-29,235124.5
344000,Melissa Howard,288-71-9874,1954-01-13,2021-07-02,2024-06-21,815273.4
388021,Tammy Beck,530-28-7218,1962-07-15,2024-05-23,2024-06-02,365687.98
334023,William Morgan,433-52-0298,1955-02-03,2021-07-23,2024-03-16,409494.63
302171,Stacey Walker,657-31-0920,1963-09-15,2023-06-11,2024-06-18,550408.32
359004,Jennifer Martin,115-09-1490,1963-12-23,2021-11-17,2024-04-22,213057.45
354756,Kevin Parker,781-50-8211,1958-03-30,2022-02-19,2024-02-25,715551.93
358989,Karen Shaw DVM,202-56-5695,2004-06-24,2024-05-05,2024-04-07,892617.95
377602,Jade Rollins,725-63-1488,1986-05-15,2023-06-20,2024-02-01,857431.9
383093,David Harris,805-01-2662,1980-02-26,2021-08-21,2024-06-06,791350.44
314499,Joel Hunt,580-81-2617,2003-12-28,2021-06-05,2024-01-08,534405.27
321994,Richard Williams,754-64-2703,1949-08-03,2020-02-22,2024-02-01,508592.67
353259,Tony Garcia,808-01-1194,1964-09-19,2024-06-20,2024-06-17,75449.04
393283,Michelle Brown,555-35-3315,1952-03-19,2021-10-24,2024-04-28,426042.72
389296,Debra Dalton,137-61-6799,1979-06-21,2021-02-20,2024-05-25,268468.91
303989,Kimberly Powell,331-51-0040,1972-11-04,2023-07-04,2024-01-07,743657.36
382615,Colleen Donaldson,603-09-8480,1942-06-11,2021-05-17,2024-01-02,259068.94
318204,Cindy Ford,797-91-1788,1999-07-30,2023-12-12,2024-01-07,87459.04
365439,Jessica Love PhD,264-13-3878,1978-04-12,2022-06-15,2024-05-26,531247.29
373576,Erik Moody,341-49-6405,1997-11-28,2021-11-07,2024-06-16,425411.0
374937,Kevin Brown,254-46-3050,1978-11-11,2022-09-06,2024-01-28,295555.37
357075,Christopher Sullivan,639-78-6032,1955-03-17,2024-06-12,2024-02-07,273544.04
327113,David Terry,371-27-1214,1964-07-17,2021-11-16,2024-06-22,619126.26
338244,Adam Perry,661-14-3226,1953-01-12,2023-03-22,2024-05-13,555759.74
323835,Vanessa Jones,650-48-5388,1941-07-02,2021-02-21,2024-06-26,471044.43
355879,Emily Elliott,130-16-1331,1936-04-04,2021-06-02,2024-06-21,663392.51
364868,Carol Lambert,066-46-1846,1950-09-30,2022-03-20,2024-06-28,571903.95
358577,James Heath,413-39-8480,1973-12-17,2021-08-07,2024-01-07,7851.34
395811,Kelly Butler,141-98-1120,1979-05-08,2020-11-04,2024-01-14,871371.19
353311,Kyle Serrano,490-88-5433,1995-10-22,2020-08-15,2024-06-08,769876.99
350406,Peter Ellis,897-67-5476,1945-07-17,2020-01-24,2024-05-29,669194.17
378032,Erica Diaz,700-11-5095,1985-08-01,2023-06-22,2024-01-17,516637.63
335409,Danielle Mcgrath,492-50-3344,1984-02-13,2024-04-07,2024-04-03,347616.95
394748,Katrina Hudson,293-25-3203,1996-02-04,2020-02-02,2024-03-29,754169.65
316832,Sheila Sharp,315-90-1776,1935-02-08,2022-09-11,2024-05-18,772475.85
308382,Anthony Francis,554-37-7963,1953-08-24,2023-07-23,2024-02-29,830914.28
375320,Julie Pearson,825-04-4356,1935-07-20,2023-07-29,2024-01-20,331149.67
369198,Zachary Bruce,774-01-2229,1971-03-15,2020-04-27,2024-04-01,833458.04
307268,Andrew Hayes,164-68-9159,1996-09-17,2021-09-24,2024-06-26,195983.53
322635,Karen Graves,472-75-4801,1948-11-11,2022-09-19,2024-02-29,762396.94
317634,Ms. Alyssa Hamilton,287-37-7099,1976-07-21,2023-11-22,2024-05-19,405892.09
380858,Michael Fields,724-91-1242,1960-01-15,2022-06-08,2024-01-26,636651.32
308908,Joseph Saunders,214-75-6853,1946-05-18,2023-11-19,2024-03-28,323757.01
369228,Terry Gordon,340-22-4934,1975-06-12,2021-05-19,2024-05-02,407277.03
355613,Stephanie Dorsey,658-35-3740,1963-01-16,2020-12-12,2024-03-02,588241.18
321794,Patricia Gibbs,899-07-3287,1964-05-15,2024-06-16,2024-03-31,147660.14
376699,Sierra Shaw,561-81-3861,1950-05-13,2022-05-27,2024-06-09,793935.08
385201,Janice Newman,470-68-2447,1976-10-18,2020-03-23,2024-01-13,789133.66
318012,Jamie Stokes,166-66-3712,1990-10-01,2020-01-14,2024-02-17,253975.76
399561,Matthew Holt,074-40-6732,1995-10-14,2020-06-17,2024-05-06,183000.98
390972,Vanessa Gray,814-37-4487,1978-09-26,2024-03-20,2024-02-28,561389.23
388114,Brian Rush,061-19-4314,1937-03-13,2022-12-04,2024-04-04,779917.72
380794,Jerry Campos,217-55-6937,1968-05-10,2023-08-19,2024-01-15,89024.51
382430,Rachel Shaw,737-18-6632,1959-06-24,2022-08-27,2024-03-01,645774.19
335483,Alyssa Jacobson,546-91-8088,1995-11-27,2022-10-23,2024-05-07,436233.91
376309,Karen Gonzalez,705-05-0949,1974-10-26,2022-09-13,2024-01-16,890346.52
341313,Madison Arias,040-62-2939,1990-06-19,2021-08-12,2024-04-30,560234.54
367970,Carlos Sellers,540-68-6248,1988-05-26,2023-01-03,2024-03-13,591891.29
367673,Catherine Roth,647-99-9759,1972-02-05,2020-03-13,2024-04-21,333084.53
352327,Wendy Mitchell,209-33-9123,1967-09-12,2024-06-06,2024-02-20,577863.7
392942,Charles Donovan,899-27-7492,1989-03-29,2023-06-01,2024-03-14,663284.92
344320,Jose Villegas,845-03-0716,1981-01-27,2024-02-14,2024-04-27,334837.47
395718,Matthew Chen MD,831-63-3773,1938-05-12,2023-10-18,2024-04-11,256239.7
366841,Angela Edwards,177-79-2172,1943-11-29,2021-01-31,2024-03-09,260943.55
301750,Terry Marquez,586-80-3492,1939-06-20,2020-12-29,2024-06-09,507454.64
339426,Jacob Jones,054-48-6413,2002-05-15,2023-07-13,2024-03-29,140812.15
328543,William Harris MD,140-16-3800,1943-11-08,2024-02-28,2024-05-12,427399.79
304202,Dr. Jennifer Nichols,708-07-5342,1971-06-16,2021-06-17,2024-05-05,827391.26
350282,Scott Guerrero,460-85-0628,1959-09-07,2020-07-23,2024-01-09,786189.32
307562,Melissa Cunningham,308-99-8244,1951-02-18,2023-03-10,2024-06-12,511945.72
383774,Michael Armstrong,020-33-4279,1942-12-17,2022-03-24,2024-04-12,939804.27
391931,William Curtis,144-39-0580,1976-02-04,2024-01-03,2024-07-04,993497.44
399366,Christine Simon,037-85-1862,2004-03-26,2021-06-07,2024-01-14,482842.37
357237,Mr. James Knox,068-54-2511,1961-10-19,2020-03-02,2024-03-03,655182.55
355433,Jason Roberts,743-24-3431,1977-12-31,2024-06-13,2024-02-20,731838.74
380369,Brent Peters,552-62-2265,1984-11-30,2024-01-28,2024-02-01,939185.97
319340,Heidi Rocha,870-33-7865,1968-01-09,2022-12-16,2024-01-05,830983.74
314085,Shannon Cummings,200-72-8165,1937-07-27,2022-09-24,2024-02-06,85496.77
305437,Cameron Hardy,864-15-3845,1956-05-22,2020-07-14,2024-06-22,914419.47
323316,Ms. Tiffany Stokes,048-06-6054,2000-03-28,2020-02-12,2024-06-27,329789.21
348345,Joshua Perez,627-89-3445,1996-04-09,2023-04-01,2024-04-05,750121.9
303168,Robert Contreras,575-27-3426,1952-12-27,2024-04-07,2024-06-23,646531.29
358491,Steven Wade,255-98-5410,1977-06-01,2020-07-13,2024-01-17,120261.05
339091,Kari Hogan,606-70-2664,2001-04-04,2021-01-08,2024-03-13,103799.22
354248,Michael Rice,799-01-3289,1984-01-25,2024-03-05,2024-06-30,844228.4
389582,Steve Arellano,573-28-1435,1975-05-28,2024-03-12,2024-03-04,224861.95
330307,Sean Taylor,608-88-0510,1989-03-23,2022-08-17,2024-05-07,774299.12
330072,Amy Hinton MD,765-56-3031,2006-06-17,2023-03-24,2024-01-16,37420.73
385326,Edward Walker,817-28-2012,1978-06-14,2020-11-19,2024-03-21,73669.69
356605,Joshua Sullivan,208-58-4802,1995-10-13,2021-02-08,2024-02-11,784876.71
308841,Ms. Brooke Brown,154-71-3219,1970-10-18,2021-06-11,2024-02-09,207604.64
348092,Cody Ross,879-57-0579,1980-05-31,2023-02-17,2024-05-02,47938.58
364018,Roberta Bray,363-29-0991,1999-11-14,2021-09-22,2024-03-10,26311.0
314141,Wendy Price,654-18-3482,1959-01-21,2020-01-01,2024-03-10,727009.47
300652,Arthur Bailey,123-39-5324,1982-08-01,2020-05-19,2024-04-19,909369.5
363507,Deborah Dunn,462-21-6863,1946-05-09,2020-11-18,2024-06-05,561695.24
305382,Marissa Sanders,728-60-9960,1939-01-30,2021-04-06,2024-03-24,708835.45
363303,Kayla Snyder,624-11-9961,1981-05-01,2020-08-01,2024-01-21,528996.9
313029,Dominique Garcia,769-58-3075,1960-11-21,2022-12-09,2024-01-10,556203.53
399663,Carrie Fletcher,262-39-3062,1944-06-15,2020-07-14,2024-05-23,991787.12
304901,Angela Mitchell,088-15-1029,1977-06-10,2021-02-17,2024-05-24,548625.94
315604,Ryan Reyes,058-12-9103,1965-06-05,2020-10-10,2024-07-03,423426.51
319251,Gary Herrera,044-23-3172,1950-10-16,2021-04-20,2024-02-12,444568.39
369936,Mary Lopez,062-56-0473,1958-12-24,2022-08-31,2024-04-02,510760.43
360752,Ian Brock,026-84-7469,1955-08-01,2020-03-10,2024-02-25,649507.58
363825,Grace Garcia,130-35-4772,1989-11-16,2021-08-14,2024-06-01,340890.47
334363,Laura Martinez,587-38-2670,1972-07-13,2023-05-10,2024-01-28,47544.94
385974,Brandy Wright,007-89-0354,1983-06-09,2023-03-21,2024-06-28,947159.21
312328,Susan Reynolds,408-58-1917,1939-12-08,2024-06-20,2024-06-16,821445.04
380743,Wendy Smith,214-32-4391,1948-02-02,2024-02-15,2024-02-20,148932.75
390050,Ryan Herrera,374-85-0125,2004-04-25,2022-04-22,2024-01-23,678303.98
319373,April Jackson,086-18-7018,1957-04-21,2024-03-16,2024-04-04,323038.04
374432,Andrew Roberts,432-15-3248,1980-08-13,2021-06-24,2024-05-19,981635.05
389063,James Bruce Jr.,168-62-6021,1986-08-26,2023-01-15,2024-02-01,628803.72
355737,Matthew Collier,103-71-0973,1975-10-31,2022-05-11,2024-06-11,21766.49
390028,Heather Green,805-13-9035,1946-09-02,2020-09-14,2024-01-28,499496.76
349600,Jennifer Schroeder,779-27-3015,1935-05-23,2024-05-31,2024-03-04,388532.45
354469,Pamela Lawson,637-77-6345,1995-04-23,2022-05-07,2024-04-27,771069.77
304764,Jamie Lopez,100-45-1511,1939-09-23,2024-01-08,2024-05-21,527114.98
320501,Kristy Johnson,807-09-2749,1962-06-05,2021-11-29,2024-05-22,121238.65
370475,Donna Mcmahon,875-01-5981,1951-04-06,2021-11-13,2024-04-08,418535.67
360428,Julia Martinez,863-53-9823,1986-04-09,2022-08-02,2024-04-25,594980.11
376562,Steven Munoz,552-14-1801,1980-06-06,2022-09-22,2024-02-12,491312.66
326597,Christopher Wolfe,816-92-1031,1980-07-12,2022-12-20,2024-01-01,296717.84
302889,Gloria Cain,010-50-6301,1967-11-22,2023-04-08,2024-03-01,305672.48
356732,Nicole Vance,013-83-7600,1966-02-06,2022-10-01,2024-03-25,280719.44
326399,Leslie Freeman,852-32-0137,1986-11-05,2020-11-02,2024-06-23,49569.9
340774,Tara Hammond,849-59-8893,1954-08-14,2021-05-03,2024-06-15,891702.72
386212,Zachary Hall,442-74-0973,1977-09-25,2022-06-21,2024-01-13,349004.31
334455,Sarah Rodriguez,418-97-0698,1960-10-13,2021-03-25,2024-05-11,182415.04
331406,Brandon Roberson,458-30-8344,1990-01-18,2023-04-01,2024-06-29,399320.72
320306,Julie Alexander MD,048-21-7469,1969-01-02,2021-09-30,2024-04-12,949679.13
385060,Antonio Tyler,438-80-1230,1964-03-07,2020-06-22,2024-04-23,91973.04
302103,Thomas Cole,132-76-8140,1951-09-05,2024-01-06,2024-03-20,158747.96
303883,Roberto Sosa,082-78-0008,1954-01-27,2022-01-06,2024-07-04,982399.23
